#   Step          Temp          Press          PotEng         KinEng         TotEng         E_pair    
    675000   0.99591526    -0.0073043908   16.740869      1.4937235      18.234592     -3.8779977    
    676000   1.0089278      0.0095204615   16.720514      1.5132403      18.233754     -3.8928406    
    677000   1.0147416      0.0039873591   16.710521      1.5219603      18.232482     -3.9002691    
    678000   1.0070662     -0.0064090417   16.720229      1.5104482      18.230677     -3.8867304    
    679000   1.0086488      0.0028455016   16.715689      1.5128218      18.22851      -3.8889697    
    680000   1.0045191      0.00072849891  16.719443      1.506628       18.226071     -3.8935735    
    681000   1.0101628     -0.01817771     16.708269      1.5150926      18.223362     -3.9124622    
    682000   1.0128202     -0.0028322644   16.701256      1.5190784      18.220335     -3.9118424    
    683000   1.0022107      0.0064346937   16.713913      1.5031657      18.217078     -3.9027311    
    684000   1.0002923     -0.00065492124  16.713399      1.5002885      18.213687     -3.8925729    
    685000   1.0018055     -0.0042855789   16.707849      1.5025579      18.210407     -3.9037981    
    686000   1.0114882     -0.015872044    16.690277      1.5170806      18.207357     -3.9121576    
    687000   1.0031381      0.005411819    16.699981      1.5045567      18.204538     -3.898154     
    688000   1.0068903      0.002507204    16.691775      1.5101844      18.201959     -3.9171632    
    689000   0.99993682     0.0035660831   16.699788      1.4997552      18.199543     -3.9063847    
    690000   1.0111673      0.0066908417   16.680708      1.5165993      18.197307     -3.9164041    
    691000   0.99736005    -0.003545697    16.699385      1.4958905      18.195275     -3.9025355    
    692000   0.99826723    -0.00847196     16.69638       1.4972511      18.193631     -3.8977404    
    693000   1.0034398     -0.0041374667   16.687381      1.5050092      18.192391     -3.9219584    
    694000   1.0156622      0.00193637     16.667967      1.523341       18.191308     -3.9448402    
    695000   1.0157459      0.018410548    16.666605      1.5234665      18.190071     -3.9418328    
    696000   0.99385067    -0.018826923    16.698203      1.4906269      18.18883      -3.904158     
    697000   1.0008148     -0.01826796     16.686765      1.501072       18.187837     -3.9163751    
    698000   1.0039538     -0.00051402501  16.681214      1.5057801      18.186994     -3.9214803    
    699000   1.0003136      0.0031916446   16.685792      1.5003204      18.186113     -3.9261614    
    700000   1.0095573      0.0016734802   16.670984      1.5141845      18.185169     -3.9367027    
    701000   0.9839193     -0.0018566608   16.70844       1.4757314      18.184172     -3.9056257    
    702000   0.99276981     0.0027006784   16.694306      1.4890058      18.183312     -3.9127439    
    703000   0.99857507    -0.006252238    16.684815      1.4977128      18.182528     -3.92744      
    704000   0.9870543     -0.0013392095   16.701283      1.4804334      18.181716     -3.9182093    
    705000   0.99639839    -0.010010492    16.686571      1.4944481      18.181019     -3.9199385    
    706000   0.99530099    -0.0012636541   16.687683      1.4928022      18.180485     -3.9201353    
    707000   0.99623882    -0.0020770393   16.685891      1.4942088      18.180099     -3.9080413    
    708000   0.99202688     0.0099387387   16.691924      1.4878915      18.179815     -3.9048925    
    709000   0.99870975    -0.0053627026   16.681789      1.4979148      18.179704     -3.9139545    
    710000   1.0008948      0.0062192882   16.678573      1.501192       18.179765     -3.9147425    
    711000   0.98889334    -0.000813659    16.696673      1.4831917      18.179865     -3.9135002    
    712000   0.99747221     0.014408811    16.683963      1.4960587      18.180022     -3.9234078    
    713000   0.98658805    -0.0052889396   16.700525      1.4797341      18.180259     -3.9233484    
    714000   0.99850645     0.0046152165   16.682987      1.4976099      18.180596     -3.9258655    
    715000   0.99670648    -0.0066205726   16.686153      1.4949102      18.181064     -3.9229379    
    716000   0.99851672    -0.0094118835   16.683983      1.4976253      18.181608     -3.9290288    
    717000   1.002066      -0.0014031609   16.679311      1.5029487      18.18226      -3.9224744    
    718000   0.99908236    -0.0013365428   16.684574      1.4984737      18.183048     -3.9319152    
    719000   1.0065281      0.0019532969   16.674314      1.5096412      18.183955     -3.9308484    
    720000   0.99622565     0.0060102413   16.690821      1.494189       18.18501      -3.9262729    
    721000   1.0095963      0.0023074691   16.671992      1.5142431      18.186235     -3.9276063    
    722000   1.0016538     -0.013716004    16.685191      1.5023305      18.187521     -3.9188871    
    723000   0.99694241    -0.0042521856   16.693841      1.4952641      18.189105     -3.9181763    
    724000   1.0129801      0.0075672173   16.671673      1.5193182      18.190991     -3.926928     
    725000   1.002426      -0.0096133911   16.689596      1.5034886      18.193085     -3.9295092    
    726000   1.0063873     -0.011878484    16.685878      1.5094301      18.195308     -3.9347338    
    727000   1.0245197     -0.00045764888  16.660836      1.5366258      18.197461     -3.9443805    
    728000   1.0109588     -0.0054915906   16.683152      1.5162866      18.199439     -3.9316897    
    729000   1.0165986      0.0015813956   16.676612      1.5247453      18.201357     -3.9249677    
    730000   1.0135122     -0.0043093536   16.683155      1.5201163      18.203271     -3.9238834    
    731000   0.9962685      0.0084714062   16.710978      1.4942533      18.205231     -3.8993826    
    732000   1.0121386     -0.0088581653   16.689206      1.518056       18.207262     -3.9099221    
    733000   1.0106966      0.01085786     16.693405      1.5158933      18.209299     -3.9213963    
    734000   1.0210268      0.01890245     16.67968       1.531387       18.211067     -3.9283781    
    735000   1.0015478      0.0030328611   16.710236      1.5021714      18.212407     -3.8995081    
    736000   1.0012749      0.0046710391   16.711725      1.5017622      18.213487     -3.9060777    
    737000   1.0031443      0.0015010053   16.709893      1.504566       18.214459     -3.9074787    
    738000   1.013798       0.0052891479   16.694703      1.520545       18.215248     -3.9152505    
    739000   1.0136819      0.0087144671   16.695327      1.5203708      18.215698     -3.9234843    
    740000   1.0136637      0.0061922905   16.695326      1.5203435      18.215669     -3.9135431    
    741000   1.0081623     -0.0079932786   16.703135      1.5120922      18.215227     -3.9112091    
    742000   0.99573234     0.001597073    16.721072      1.4934492      18.214521     -3.8885814    
    743000   1.0031468      0.006601482    16.708948      1.5045697      18.213517     -3.9030983    
    744000   1.016267      -0.0071083841   16.687826      1.5242481      18.212074     -3.9189909    
    745000   1.0125591      0.0039067659   16.691478      1.5186868      18.210164     -3.9162764    
    746000   1.0036757     -0.014586167    16.702507      1.505363       18.20787      -3.8978246    
    747000   1.0144584      0.0052145886   16.683723      1.5215354      18.205258     -3.923531     
    748000   1.0006937      0.0011720833   16.701436      1.5008905      18.202326     -3.9143465    
    749000   0.99462627    -0.0056203089   16.707337      1.4917902      18.199127     -3.9099414    
    750000   0.99953552    -0.0052919105   16.696564      1.4991534      18.195717     -3.9115436    
    751000   1.0056018      0.0095201294   16.684042      1.5082519      18.192294     -3.923242     
    752000   0.99495493    -0.0049565203   16.696632      1.4922832      18.188915     -3.9283741    
    753000   1.0006118      0.015804629    16.684904      1.5007676      18.185671     -3.9219196    
    754000   1.0022929     -0.0013951852   16.679324      1.5032891      18.182613     -3.926536     
    755000   0.9979852      0.0017008336   16.683043      1.4968281      18.179871     -3.9239633    
    756000   1.0053594      0.023609715    16.669575      1.5078883      18.177463     -3.9271437    
    757000   1.0023103      0.003886341    16.672053      1.503315       18.175368     -3.9296425    
    758000   0.98779462    -0.0029461218   16.692056      1.4815438      18.1736       -3.9162432    
    759000   0.99493246    -0.010505155    16.680078      1.4922494      18.172327     -3.9287747    
    760000   1.002449       0.0034606592   16.667883      1.5035232      18.171407     -3.9382966    
    761000   1.0029955      0.016771318    16.666298      1.5043427      18.170641     -3.9486397    
    762000   0.99329378    -0.0018454574   16.680018      1.4897917      18.16981      -3.9414517    
    763000   0.99101269    -0.0025011046   16.682623      1.4863704      18.168994     -3.9240852    
    764000   0.99136959    -0.0039585324   16.681412      1.4869057      18.168318     -3.9316245    
    765000   1.0032752     -0.0053371543   16.66304       1.5047624      18.167802     -3.9342309    
    766000   0.99318277     0.015302677    16.677741      1.4896252      18.167366     -3.9166781    
    767000   0.99126516     0.0027036937   16.680385      1.4867491      18.167134     -3.9362507    
    768000   1.0002756      0.0015302703   16.666717      1.5002633      18.16698      -3.9348203    
    769000   0.9958406     -0.0017842786   16.6733        1.4936115      18.166911     -3.936106     
    770000   0.9901375      0.0036990032   16.681967      1.4850577      18.167024     -3.9276135    
    771000   0.99160859     0.0091424574   16.679966      1.4872641      18.16723      -3.9387434    
    772000   1.0017742     -0.0077174556   16.664942      1.502511       18.167453     -3.9424086    
    773000   1.0004796      0.0062611558   16.66714       1.5005693      18.167709     -3.9484723    
    774000   0.99171603    -0.0032531267   16.680568      1.4874253      18.167993     -3.9274595    
    775000   0.99524511     0.01052672     16.675698      1.4927184      18.168416     -3.9297388    
    776000   0.99501317     0.01765662     16.676505      1.4923705      18.168876     -3.9281345    
    777000   1.0009478     -0.003753576    16.668025      1.5012715      18.169297     -3.9319353    
    778000   1.0068135     -0.0020843218   16.659685      1.5100692      18.169754     -3.9325799    
    779000   1.0054951     -0.0040484076   16.662296      1.5080918      18.170387     -3.9370191    
    780000   0.99725196     0.013017388    16.67549       1.4957284      18.171219     -3.9312453    
    781000   0.99731135     0.0081626911   16.676321      1.4958174      18.172139     -3.9396845    
    782000   0.99980868     0.017568255    16.673572      1.4995631      18.173135     -3.9282999    
    783000   1.0042411     -0.01867642     16.66803       1.506211       18.174242     -3.9469869    
    784000   1.0026323     -7.0808698e-05  16.671709      1.5037981      18.175507     -3.9396765    
    785000   1.0075337     -0.0012885971   16.665895      1.5111495      18.177045     -3.9325363    
    786000   1.0065002     -0.012348652    16.669154      1.5095993      18.178753     -3.9255148    
    787000   1.0155771     -0.0046057756   16.657408      1.5232133      18.180621     -3.9454597    
    788000   1.0040156     -0.016883662    16.676792      1.5058727      18.182665     -3.9251787    
    789000   0.99885604    -0.010651627    16.686842      1.4981342      18.184976     -3.9097682    
    790000   1.0012937     -0.0086775249   16.685789      1.5017904      18.18758      -3.930533     
    791000   1.0111509      0.015797853    16.673766      1.5165747      18.19034      -3.9291947    
    792000   0.99085466     0.0036426829   16.707045      1.4861334      18.193178     -3.9037698    
    793000   0.99862095     0.0050558877   16.698423      1.4977816      18.196204     -3.9128012    
    794000   1.0040917      0.0019707047   16.693442      1.5059869      18.199429     -3.9100917    
    795000   0.9936489      0.0035053033   16.712361      1.4903243      18.202685     -3.9046645    
    796000   1.0176469     -0.0023161542   16.679432      1.5263177      18.20575      -3.9181755    
    797000   1.005363       0.0053996651   16.70065       1.5078936      18.208543     -3.9077141    
    798000   1.0073327      0.01496895     16.700308      1.5108479      18.211156     -3.9064845    
    799000   1.0150093      0.007829394    16.691027      1.5223617      18.213389     -3.9148837    
    800000   1.0165717      0.00099248021  16.690376      1.5247051      18.215081     -3.9156483    
    801000   1.0069116     -0.0061921119   16.705997      1.5102163      18.216213     -3.9028043    
    802000   1.0083768     -0.007314195    16.704655      1.5124139      18.217069     -3.9036731    
    803000   1.0168416     -0.0016508638   16.692606      1.5251099      18.217716     -3.9133497    
    804000   0.99723057     0.0072020737   16.722284      1.4956963      18.21798      -3.9129721    
    805000   1.0208824      0.011671809    16.686606      1.5311705      18.217776     -3.9191786    
    806000   1.0136228     -0.0079617046   16.696713      1.5202821      18.216995     -3.9179802    
    807000   1.0179368     -0.013506355    16.688948      1.5267525      18.215701     -3.9263041    
    808000   1.0153505     -0.0088144004   16.691147      1.5228734      18.21402      -3.9334011    
    809000   1.0062791     -0.0085338897   16.702784      1.5092677      18.212051     -3.9001498    
    810000   1.0073352     -0.00013175511  16.698974      1.5108516      18.209825     -3.9067184    
    811000   1.0135181      0.0078938712   16.687195      1.5201251      18.20732      -3.9241552    
    812000   1.0134729      0.0022775165   16.684484      1.5200573      18.204541     -3.9291549    
    813000   1.0032424      0.0088689168   16.696835      1.5047131      18.201548     -3.9154787    
    814000   1.0026539      0.0046741976   16.694698      1.5038304      18.198529     -3.913234     
    815000   1.0011385     -0.012659799    16.69419       1.5015576      18.195748     -3.9130902    
    816000   1.0062367     -0.0031170094   16.683999      1.5092041      18.193203     -3.9289486    
    817000   1.0100271     -0.00043745989  16.675951      1.5148891      18.19084      -3.9318826    
    818000   1.004783       0.0021426494   16.681739      1.5070238      18.188762     -3.9222755    
    819000   1.0013901     -0.013589031    16.685091      1.501935       18.187026     -3.9150242    
    820000   1.0031075      0.0048886465   16.681187      1.5045107      18.185697     -3.9254925    
    821000   1.014812       0.0021352516   16.662418      1.5220657      18.184484     -3.9482799    
    822000   1.0061323     -0.0061450264   16.674196      1.5090475      18.183243     -3.9455319    
    823000   0.99641031    -0.0080760881   16.687511      1.494466       18.181977     -3.9206407    
    824000   0.99109232     0.0048113297   16.69433       1.4864898      18.18082      -3.9149505    
    825000   0.9888162     -0.001997074    16.696842      1.483076       18.179918     -3.924839     
    826000   1.0070287      0.014692956    16.668706      1.510392       18.179098     -3.9345426    
    827000   1.0135427      0.0042218332   16.658051      1.520162       18.178213     -3.9433916    
    828000   1.0050503      0.0014865166   16.669703      1.5074246      18.177128     -3.9301131    
    829000   0.99042802    -0.0057759581   16.690526      1.4854935      18.17602      -3.9193584    
    830000   1.004538      -0.0044564222   16.668465      1.5066563      18.175122     -3.9390655    
    831000   0.99671865     0.0024235189   16.679338      1.4949285      18.174266     -3.9352365    
    832000   1.0051829      0.0058495035   16.665646      1.5076236      18.17327      -3.9299842    
    833000   0.99550942    -0.011845487    16.679213      1.4931148      18.172328     -3.9290163    
    834000   1.0073004      0.012438615    16.660651      1.5107995      18.17145      -3.943693     
    835000   1.0073435     -0.011823537    16.659684      1.5108641      18.170548     -3.9464124    
    836000   1.0082839     -0.0023350431   16.657333      1.5122746      18.169608     -3.9486236    
    837000   0.98721346     0.003099651    16.687959      1.4806721      18.168631     -3.9239327    
    838000   0.99747913    -0.009281919    16.671652      1.4960691      18.167721     -3.9227514    
    839000   0.99691535    -0.0025985815   16.671655      1.4952235      18.166878     -3.9336195    
    840000   0.98766129     0.0073654567   16.684784      1.4813438      18.166128     -3.9196894    
    841000   0.98902648     0.014817855    16.682098      1.4833914      18.165489     -3.9275211    
    842000   0.99762839    -0.01155221     16.668642      1.4962929      18.164935     -3.9274708    
    843000   1.0023898      0.010899386    16.661017      1.5034343      18.164451     -3.9521151    
    844000   0.99904251    -0.0021929743   16.665432      1.4984139      18.163845     -3.947821     
    845000   0.99323857    -0.0033187551   16.673402      1.4897089      18.163111     -3.9395173    
    846000   0.99037746    -0.0048147078   16.676912      1.4854176      18.162329     -3.9263259    
    847000   0.99605696     0.0064487834   16.667752      1.493936       18.161688     -3.9331022    
    848000   0.98738715    -0.0065741978   16.680165      1.4809326      18.161098     -3.9236599    
    849000   0.99797407    -0.010197826    16.663772      1.4968114      18.160584     -3.9458931    
    850000   0.99330832    -0.0035521482   16.670247      1.4898135      18.16006      -3.93484      
    851000   1.0084418      0.0050528511   16.646965      1.5125114      18.159476     -3.9642229    
    852000   0.99387448     0.0025273405   16.66808       1.4906626      18.158743     -3.9393636    
    853000   0.99217929     0.019377367    16.669892      1.4881201      18.158012     -3.9299274    
    854000   0.99841257     0.012418705    16.659859      1.4974691      18.157328     -3.9538264    
    855000   1.0010393      0.0033180012   16.65524       1.5014088      18.156649     -3.9439328    
    856000   0.99413003    -0.012340504    16.665115      1.4910459      18.156161     -3.9416228    
    857000   1.0083997      0.004331682    16.6434        1.5124483      18.155848     -3.958387     
    858000   1.0065799     -0.0030361937   16.645761      1.5097188      18.15548      -3.9647555    
    859000   1.0019954      0.0080619719   16.65218       1.5028427      18.155022     -3.9582454    
    860000   0.98876396     0.00068941125  16.671513      1.4829976      18.154511     -3.9348418    
    861000   1.0000794     -0.019622831    16.654192      1.4999692      18.154161     -3.9359722    
    862000   0.99558815    -0.0073402018   16.660753      1.4932329      18.153985     -3.9449625    
    863000   1.0022359      0.0075280983   16.650757      1.5032035      18.15396      -3.9423967    
    864000   0.99872616     0.013759216    16.656143      1.4979394      18.154083     -3.9457644    
    865000   0.99775085     0.014935432    16.657876      1.4964766      18.154353     -3.9360752    
    866000   0.98848067    -0.0026967063   16.672247      1.4825727      18.15482      -3.9306263    
    867000   0.98839248    -0.0030170567   16.67315       1.4824405      18.155591     -3.9345093    
    868000   0.98529118     0.012591966    16.678811      1.477789       18.1566       -3.9367338    
    869000   0.99595215     0.016677214    16.663912      1.4937788      18.157691     -3.9492791    
    870000   1.0018928     -0.0083602271   16.656067      1.5026889      18.158756     -3.9434977    
    871000   0.99051912    -0.01305211     16.67436       1.4856301      18.15999      -3.9282564    
    872000   1.0033889     -0.0045146081   16.656548      1.5049329      18.161481     -3.936227     
    873000   0.998758       0.012720131    16.665244      1.4979872      18.163231     -3.9535002    
    874000   1.0052378     -0.001808922    16.657331      1.5077059      18.165037     -3.9510586    
    875000   0.99789015    -0.013277826    16.670166      1.4966855      18.166851     -3.938694     
    876000   1.0002157      0.002559589    16.668604      1.5001736      18.168778     -3.9365315    
    877000   0.99936103    -0.0040386752   16.671936      1.4988916      18.170828     -3.9348107    
    878000   0.99424439     0.0038824183   16.681758      1.4912175      18.172975     -3.9225894    
    879000   1.0002744      0.0028109561   16.674951      1.5002616      18.175212     -3.9366004    
    880000   0.9995453      0.0010423592   16.678304      1.499168       18.177472     -3.9324978    
    881000   1.0031633      0.0019534342   16.675125      1.5045944      18.179719     -3.9410392    
    882000   1.0027829      0.0085239656   16.67781       1.5040239      18.181834     -3.9295784    
    883000   0.99322755    -0.0029231232   16.69415       1.4896923      18.183843     -3.9115704    
    884000   1.0044652      0.00010237462  16.679305      1.5065472      18.185852     -3.9268593    
    885000   1.0056374      0.016394979    16.679423      1.5083052      18.187728     -3.9305558    
    886000   1.0041871      0.0020578338   16.683249      1.5061301      18.189379     -3.9181542    
    887000   0.99916209    -0.0202535      16.69228       1.4985933      18.190873     -3.9006219    
    888000   1.0049047     -0.019182949    16.685244      1.5072063      18.19245      -3.909654     
    889000   1.005917       0.0010377978   16.685321      1.5087247      18.194046     -3.9173139    
    890000   1.028558       0.0089217817   16.652839      1.5426827      18.195522     -3.9525131    
    891000   1.0053464     -0.00016098471  16.688727      1.5078688      18.196596     -3.9361161    
    892000   1.0019902     -0.0069867738   16.694598      1.502835       18.197433     -3.9003079    
    893000   0.9993856     -0.014813373    16.69938       1.4989285      18.198309     -3.9217057    
    894000   1.0210935     -0.0061238345   16.667541      1.5314871      18.199028     -3.9371789    
    895000   1.0214295      0.00024445662  16.667516      1.531991       18.199507     -3.9411369    
    896000   1.0053447     -0.020363878    16.691731      1.5078662      18.199597     -3.9204642    
    897000   1.0175889      0.0065213508   16.673223      1.5262308      18.199453     -3.9281491    
    898000   1.010315       0.0012395141   16.68377       1.5153209      18.199091     -3.9242273    
    899000   1.0135497     -0.012846687    16.678223      1.5201725      18.198396     -3.9266735    
    900000   1.0093567      0.0032359883   16.68341       1.5138836      18.197294     -3.9284753    
    901000   1.0095333     -0.004062475    16.681545      1.5141485      18.195694     -3.9336013    
    902000   1.0047476      0.010434718    16.686621      1.5069707      18.193592     -3.9266025    
    903000   1.0056145      0.0084440138   16.682625      1.5082709      18.190896     -3.9293665    
    904000   1.0066334     -0.010266165    16.677747      1.5097991      18.187546     -3.9260958    
    905000   1.002228       0.025629647    16.680276      1.5031916      18.183467     -3.9318369    
    906000   1.0076729      0.0035220906   16.66742       1.5113582      18.178778     -3.9414921    
    907000   0.99574135    -0.0071389705   16.680314      1.4934627      18.173776     -3.9185238    
    908000   0.99871685    -0.0027230967   16.671015      1.4979255      18.168941     -3.9410551    
    909000   1.0014787      0.004783326    16.662592      1.5020678      18.16466      -3.9284806    
    910000   1.0010773      0.011447784    16.659515      1.5014658      18.160981     -3.9432476    
    911000   1.0244615      0.0023853872   16.621218      1.5365386      18.157756     -3.974952     
    912000   0.99468755    -0.0085159164   16.663151      1.4918821      18.155033     -3.9473514    
    913000   1.0025093      0.011879474    16.649252      1.5036136      18.152866     -3.9595851    
    914000   1.0105186     -0.00020631012  16.635444      1.5156264      18.151071     -3.9718027    
    915000   1.0032394      0.0084771695   16.644823      1.5047086      18.149532     -3.9521848    
    916000   0.99726815     0.007453312    16.652556      1.4957526      18.148308     -3.9522194    
    917000   0.9995142      0.0064342729   16.64816       1.4991214      18.147281     -3.9555142    
    918000   1.0005423      0.0082099241   16.645694      1.5006633      18.146357     -3.9643284    
    919000   1.0002078     -0.011643735    16.645426      1.5001616      18.145588     -3.9582603    
    920000   0.99724327    -0.0037047273   16.649234      1.4957153      18.144949     -3.9646282    
    921000   1.0129306      0.0017818987   16.625079      1.519244       18.144323     -3.964981     
    922000   1.0000822      0.0021556411   16.643704      1.4999733      18.143678     -3.972247     
    923000   0.9986968     -0.0022283306   16.645138      1.4978954      18.143033     -3.9469583    
    924000   0.99566322    -0.013419887    16.649228      1.4933455      18.142573     -3.9551586    
    925000   0.99162069     0.013914393    16.655062      1.4872823      18.142344     -3.947575     
    926000   1.0143665      0.0052003283   16.620754      1.5213975      18.142152     -3.9711917    
    927000   1.0059138      0.0075481671   16.633105      1.5087199      18.141825     -3.960948     
    928000   0.98979624    -0.0088147861   16.656968      1.4845459      18.141514     -3.9468594    
    929000   0.99211111    -0.00056091597  16.653526      1.4880179      18.141544     -3.9534457    
    930000   1.0019153      0.0067450939   16.63903       1.5027227      18.141753     -3.9580472    
    931000   0.99872118    -0.018994265    16.644046      1.497932       18.141978     -3.9580345    
    932000   0.99216218     0.012212326    16.654202      1.4880944      18.142297     -3.9509348    
    933000   0.98945588    -0.0044327161   16.658641      1.4840354      18.142676     -3.9501607    
    934000   0.99969253    -0.017727319    16.643863      1.4993888      18.143252     -3.9571356    
    935000   1.0047894      0.0096359959   16.636944      1.5070334      18.143977     -3.9761718    
    936000   1.0052281      0.0040238058   16.636826      1.5076913      18.144517     -3.9759472    
    937000   0.99831294    -0.0024188683   16.647547      1.4973197      18.144866     -3.9642634    
    938000   0.9927631     -0.0049355637   16.656245      1.4889957      18.14524      -3.9505697    
    939000   0.99350938    -0.0093210765   16.655702      1.490115       18.145817     -3.9548297    
    940000   1.0062793     -0.0095827162   16.637355      1.509268       18.146623     -3.9618342    
    941000   0.99705367     0.0021145325   16.652137      1.495431       18.147568     -3.9556791    
    942000   1.005791      -0.0022066249   16.640054      1.5085356      18.14859      -3.9518889    
    943000   1.0007935      0.005095564    16.648714      1.5010401      18.149754     -3.9505861    
    944000   0.9866205     -0.0075867184   16.671363      1.4797828      18.151146     -3.936457     
    945000   1.0053066     -0.0075553339   16.645033      1.5078092      18.152842     -3.94307      
    946000   1.0041896     -0.0069789927   16.648618      1.5061337      18.154752     -3.9533789    
    947000   1.0014482      0.0035242849   16.654653      1.5020221      18.156675     -3.9563414    
    948000   0.99866268     0.0019823049   16.660657      1.4978442      18.158502     -3.9375114    
    949000   0.9893875     -0.0010537486   16.67645       1.4839328      18.160383     -3.9283717    
    950000   1.0016151     -0.0088541347   16.660172      1.5022725      18.162444     -3.9465785    
    951000   1.0065441      0.010279911    16.65498       1.5096652      18.164645     -3.9575       
    952000   1.016374      -0.0014433377   16.642254      1.5244086      18.166663     -3.9684326    
    953000   1.0066659      0.0076055329   16.658613      1.5098478      18.168461     -3.9506402    
    954000   0.99830919     0.0095504287   16.672859      1.497314       18.170173     -3.9428389    
    955000   0.99716991     0.0035893796   16.676238      1.4956053      18.171844     -3.9341311    
    956000   0.99890086     0.00095313121  16.675384      1.4982015      18.173586     -3.94428      
    957000   1.0059006      0.0024408981   16.666605      1.5087         18.175305     -3.9342801    
    958000   1.0135723     -0.01610669     16.656789      1.5202064      18.176996     -3.952318     
    959000   1.0171976      0.00071562646  16.652867      1.5256438      18.178511     -3.9515343    
    960000   1.0055767     -0.01410582     16.671731      1.5082143      18.179945     -3.9424488    
    961000   1.0093391     -0.00029716351  16.667473      1.5138572      18.18133      -3.9397097    
    962000   1.0148548     -0.011513269    16.660542      1.52213        18.182672     -3.9460068    
    963000   1.0043843      0.0086204252   16.677343      1.5064258      18.183769     -3.9392026    
    964000   1.0113602     -0.010996227    16.667749      1.5168886      18.184638     -3.9425192    
    965000   1.0093453      0.0014087965   16.671536      1.5138665      18.185403     -3.9427755    
    966000   1.0130735      0.00053681329  16.666537      1.5194583      18.185995     -3.9441579    
    967000   1.0195003     -0.004046775    16.657261      1.5290976      18.186358     -3.9290461    
    968000   1.0009263     -0.011893076    16.685328      1.5012393      18.186568     -3.9312269    
    969000   1.0109041      0.0066368275   16.670412      1.5162046      18.186617     -3.9419295    
    970000   1.0125473      0.0024516937   16.667762      1.5186691      18.186431     -3.9383964    
    971000   1.0017801     -0.0010127073   16.68347       1.5025199      18.18599      -3.9321931    
    972000   1.0038518     -0.018117462    16.679574      1.5056271      18.185201     -3.9256133    
    973000   1.0171255      0.0036893517   16.658435      1.5255358      18.183971     -3.9519134    
    974000   1.0087823     -0.00047167517  16.66907       1.5130222      18.182092     -3.9446765    
    975000   0.99971661    -0.00352819     16.680232      1.499425       18.179657     -3.9295734    
    976000   1.0085106      0.014039003    16.664124      1.5126147      18.176739     -3.9352425    
    977000   0.99346766    -0.0073845287   16.683357      1.4900525      18.173409     -3.9275646    
    978000   1.0067215     -0.00932288     16.65975       1.5099312      18.169681     -3.9484103    
    979000   1.0034246      0.0024839665   16.660826      1.5049863      18.165813     -3.9375629    
    980000   1.0027874     -0.0095656312   16.65789       1.5040307      18.161921     -3.9506585    
    981000   0.99939179    -0.0069713186   16.659218      1.4989378      18.158156     -3.9452539    
    982000   1.0060466      0.011998279    16.645771      1.508919       18.15469      -3.9627142    
    983000   0.99782764    -0.0084529727   16.654836      1.4965918      18.151427     -3.9558351    
    984000   0.99584004    -0.018046437    16.654975      1.4936107      18.148586     -3.9524777    
    985000   1.0123769      0.0034212868   16.627775      1.5184135      18.146188     -3.9704596    
    986000   1.0017102      0.012438598    16.641612      1.5024151      18.144027     -3.9686137    
    987000   1.0055043      0.0090962271   16.63394       1.5081056      18.142045     -3.9800544    
    988000   0.99450065    -0.011512051    16.648643      1.4916018      18.140245     -3.9539361    
    989000   0.98542285    -0.021635554    16.660738      1.4779865      18.138725     -3.9456962    
    990000   1.000726      -0.0096477493   16.63663       1.5009389      18.137569     -3.9554129    
    991000   1.0072567     -0.017929065    16.625984      1.5107339      18.136718     -3.976372     
    992000   1.0009546      0.011871802    16.634678      1.5012817      18.13596      -3.9677814    
    993000   0.98951548     0.013797479    16.651115      1.4841248      18.135239     -3.969167     
    994000   0.98832546    -0.0047850836   16.652339      1.4823399      18.134679     -3.9584451    
    995000   1.0001869     -0.0035928076   16.634265      1.5001303      18.134396     -3.9762973    
    996000   1.0060402      0.0013801751   16.62529       1.5089094      18.134199     -3.9901344    
    997000   0.99458837     0.0092227976   16.642248      1.4917334      18.133981     -3.9646262    
    998000   0.98622079    -0.019082336    16.654793      1.4791833      18.133976     -3.9553799    
    999000   0.98502417     0.016619585    16.656954      1.4773885      18.134342     -3.9507006    
   1000000   1.0063351      0.011212448    16.625554      1.5093517      18.134906     -3.9855177    
