#Step TotalEnergy Pressure AcceptanceRatio Temperature LongRangeCorrection Density
88540000 -3132.35 2.06139 0.437869 0.85 -139.599 0.900232
88550000 -3092.65 2.46108 0.437869 0.85 -139.599 0.900232
88560000 -3108.25 2.39677 0.437869 0.85 -139.599 0.900232
88570000 -3092.08 2.54809 0.437869 0.85 -139.599 0.900232
88580000 -3118.05 2.24113 0.437871 0.85 -139.599 0.900232
88590000 -3114.07 2.28219 0.43787 0.85 -139.599 0.900232
88600000 -3121.71 2.23671 0.437871 0.85 -139.599 0.900232
88610000 -3122.57 2.1279 0.437871 0.85 -139.599 0.900232
88620000 -3125.24 2.16692 0.437871 0.85 -139.599 0.900232
88630000 -3146.22 2.06265 0.437872 0.85 -139.599 0.900232
88640000 -3141.89 2.03442 0.437871 0.85 -139.599 0.900232
88650000 -3129.72 2.19286 0.437871 0.85 -139.599 0.900232
88660000 -3142.15 2.04411 0.437872 0.85 -139.599 0.900232
88670000 -3113.13 2.35574 0.437871 0.85 -139.599 0.900232
88680000 -3154.12 1.92798 0.437871 0.85 -139.599 0.900232
88690000 -3136.57 2.06319 0.437871 0.85 -139.599 0.900232
88700000 -3132.6 2.06251 0.437872 0.85 -139.599 0.900232
88710000 -3154.22 1.91963 0.437873 0.85 -139.599 0.900232
88720000 -3123.66 2.19284 0.437873 0.85 -139.599 0.900232
88730000 -3149.5 1.96292 0.437873 0.85 -139.599 0.900232
88740000 -3117.62 2.25291 0.437873 0.85 -139.599 0.900232
88750000 -3117.42 2.29297 0.437874 0.85 -139.599 0.900232
88760000 -3137.5 2.12717 0.437874 0.85 -139.599 0.900232
88770000 -3136.82 2.14399 0.437874 0.85 -139.599 0.900232
88780000 -3108.1 2.41568 0.437874 0.85 -139.599 0.900232
88790000 -3165.4 1.84343 0.437874 0.85 -139.599 0.900232
88800000 -3112.63 2.33384 0.437874 0.85 -139.599 0.900232
88810000 -3159.56 1.8813 0.437873 0.85 -139.599 0.900232
88820000 -3113.02 2.33973 0.437874 0.85 -139.599 0.900232
88830000 -3117.98 2.30191 0.437874 0.85 -139.599 0.900232
88840000 -3148.14 1.97844 0.437873 0.85 -139.599 0.900232
88850000 -3094.14 2.44051 0.437873 0.85 -139.599 0.900232
88860000 -3124.74 2.18902 0.437873 0.85 -139.599 0.900232
88870000 -3132.88 2.07664 0.437872 0.85 -139.599 0.900232
88880000 -3152.59 1.87553 0.437872 0.85 -139.599 0.900232
88890000 -3136.45 2.0342 0.437873 0.85 -139.599 0.900232
88900000 -3160.27 1.87355 0.437873 0.85 -139.599 0.900232
88910000 -3127.47 2.14666 0.437872 0.85 -139.599 0.900232
88920000 -3113.25 2.33066 0.437872 0.85 -139.599 0.900232
88930000 -3119.99 2.35203 0.437873 0.85 -139.599 0.900232
88940000 -3110.91 2.3596 0.437873 0.85 -139.599 0.900232
88950000 -3110.54 2.22892 0.437873 0.85 -139.599 0.900232
88960000 -3140.04 2.06302 0.437873 0.85 -139.599 0.900232
88970000 -3116.41 2.26039 0.437872 0.85 -139.599 0.900232
88980000 -3111.67 2.32098 0.437872 0.85 -139.599 0.900232
88990000 -3106.52 2.37084 0.437873 0.85 -139.599 0.900232
89000000 -3104.7 2.35636 0.437872 0.85 -139.599 0.900232
89010000 -3106.82 2.40886 0.437872 0.85 -139.599 0.900232
89020000 -3125.36 2.15587 0.437872 0.85 -139.599 0.900232
89030000 -3147.58 1.99882 0.437872 0.85 -139.599 0.900232
89040000 -3124.84 2.17776 0.437872 0.85 -139.599 0.900232
89050000 -3133.57 2.02405 0.437871 0.85 -139.599 0.900232
89060000 -3121.9 2.19949 0.437872 0.85 -139.599 0.900232
89070000 -3100.78 2.39236 0.437871 0.85 -139.599 0.900232
89080000 -3110.22 2.28261 0.437872 0.85 -139.599 0.900232
89090000 -3124.47 2.11313 0.437872 0.85 -139.599 0.900232
89100000 -3108.19 2.32493 0.437872 0.85 -139.599 0.900232
89110000 -3100.21 2.43013 0.437872 0.85 -139.599 0.900232
89120000 -3122.92 2.21158 0.437871 0.85 -139.599 0.900232
89130000 -3115.8 2.29741 0.437872 0.85 -139.599 0.900232
89140000 -3143.03 2.06291 0.437871 0.85 -139.599 0.900232
89150000 -3142.39 2.01842 0.437871 0.85 -139.599 0.900232
89160000 -3125.44 2.22653 0.437872 0.85 -139.599 0.900232
89170000 -3141.13 2.04566 0.437872 0.85 -139.599 0.900232
89180000 -3106.67 2.3356 0.437872 0.85 -139.599 0.900232
89190000 -3124.43 2.19692 0.437872 0.85 -139.599 0.900232
89200000 -3135.75 2.11886 0.437872 0.85 -139.599 0.900232
89210000 -3131.28 2.13029 0.437872 0.85 -139.599 0.900232
89220000 -3118.93 2.25256 0.437873 0.85 -139.599 0.900232
89230000 -3129.55 2.16521 0.437873 0.85 -139.599 0.900232
89240000 -3127.47 2.13154 0.437874 0.85 -139.599 0.900232
89250000 -3130.87 2.16241 0.437874 0.85 -139.599 0.900232
89260000 -3131.34 2.135 0.437874 0.85 -139.599 0.900232
89270000 -3136.95 2.08528 0.437875 0.85 -139.599 0.900232
89280000 -3161.61 1.83412 0.437877 0.85 -139.599 0.900232
89290000 -3134.07 2.08286 0.437878 0.85 -139.599 0.900232
89300000 -3113.23 2.276 0.437878 0.85 -139.599 0.900232
89310000 -3116.85 2.29824 0.437878 0.85 -139.599 0.900232
89320000 -3110.33 2.32521 0.437878 0.85 -139.599 0.900232
89330000 -3150.09 1.95085 0.437879 0.85 -139.599 0.900232
89340000 -3112.75 2.33307 0.437879 0.85 -139.599 0.900232
89350000 -3108.53 2.34115 0.437879 0.85 -139.599 0.900232
89360000 -3097.66 2.45525 0.437879 0.85 -139.599 0.900232
89370000 -3108.66 2.35897 0.437879 0.85 -139.599 0.900232
89380000 -3114.01 2.32327 0.437879 0.85 -139.599 0.900232
89390000 -3110.59 2.34271 0.437878 0.85 -139.599 0.900232
89400000 -3133.59 2.11981 0.437877 0.85 -139.599 0.900232
89410000 -3105.46 2.38422 0.437877 0.85 -139.599 0.900232
89420000 -3113.71 2.28014 0.437877 0.85 -139.599 0.900232
89430000 -3139.39 2.0339 0.437878 0.85 -139.599 0.900232
89440000 -3116.62 2.33065 0.437878 0.85 -139.599 0.900232
89450000 -3058.43 2.89484 0.437878 0.85 -139.599 0.900232
89460000 -3125.97 2.24107 0.437878 0.85 -139.599 0.900232
89470000 -3104.75 2.47266 0.437878 0.85 -139.599 0.900232
89480000 -3114.37 2.30668 0.437879 0.85 -139.599 0.900232
89490000 -3098 2.46807 0.437879 0.85 -139.599 0.900232
89500000 -3108.47 2.43663 0.437879 0.85 -139.599 0.900232
89510000 -3085.2 2.59817 0.437878 0.85 -139.599 0.900232
89520000 -3090.02 2.58304 0.437877 0.85 -139.599 0.900232
89530000 -3082.98 2.60899 0.437876 0.85 -139.599 0.900232
89540000 -3117.04 2.29755 0.437876 0.85 -139.599 0.900232
89550000 -3144.02 2.04675 0.437876 0.85 -139.599 0.900232
89560000 -3121.61 2.24683 0.437875 0.85 -139.599 0.900232
89570000 -3115.78 2.26353 0.437876 0.85 -139.599 0.900232
89580000 -3100.23 2.36458 0.437876 0.85 -139.599 0.900232
89590000 -3175.21 1.66625 0.437877 0.85 -139.599 0.900232
89600000 -3126.05 2.12784 0.437877 0.85 -139.599 0.900232
89610000 -3136.27 2.06038 0.437877 0.85 -139.599 0.900232
89620000 -3120.17 2.15122 0.437877 0.85 -139.599 0.900232
89630000 -3107.34 2.35925 0.437878 0.85 -139.599 0.900232
89640000 -3139.61 2.00349 0.437879 0.85 -139.599 0.900232
89650000 -3128.8 2.14955 0.437881 0.85 -139.599 0.900232
89660000 -3120.9 2.24092 0.437882 0.85 -139.599 0.900232
89670000 -3114.23 2.29832 0.437883 0.85 -139.599 0.900232
89680000 -3131.32 2.08519 0.437884 0.85 -139.599 0.900232
89690000 -3130.09 2.09905 0.437883 0.85 -139.599 0.900232
89700000 -3121.17 2.13553 0.437884 0.85 -139.599 0.900232
89710000 -3109.21 2.34687 0.437885 0.85 -139.599 0.900232
89720000 -3085.02 2.62576 0.437885 0.85 -139.599 0.900232
89730000 -3058.06 2.96836 0.437885 0.85 -139.599 0.900232
89740000 -3127.21 2.24141 0.437884 0.85 -139.599 0.900232
89750000 -3140.64 2.04054 0.437885 0.85 -139.599 0.900232
89760000 -3105.46 2.33138 0.437885 0.85 -139.599 0.900232
89770000 -3095.16 2.47842 0.437884 0.85 -139.599 0.900232
89780000 -3081.09 2.66285 0.437884 0.85 -139.599 0.900232
89790000 -3107.63 2.36028 0.437884 0.85 -139.599 0.900232
89800000 -3106.81 2.33053 0.437884 0.85 -139.599 0.900232
89810000 -3092.09 2.47883 0.437884 0.85 -139.599 0.900232
89820000 -3128.98 2.16642 0.437884 0.85 -139.599 0.900232
89830000 -3102.16 2.4019 0.437885 0.85 -139.599 0.900232
89840000 -3139.32 2.00256 0.437885 0.85 -139.599 0.900232
89850000 -3111.67 2.2608 0.437885 0.85 -139.599 0.900232
89860000 -3131.36 2.11177 0.437885 0.85 -139.599 0.900232
89870000 -3101.44 2.34131 0.437886 0.85 -139.599 0.900232
89880000 -3102.79 2.32569 0.437886 0.85 -139.599 0.900232
89890000 -3119.68 2.25116 0.437885 0.85 -139.599 0.900232
89900000 -3130.27 2.02113 0.437885 0.85 -139.599 0.900232
89910000 -3094.84 2.44682 0.437885 0.85 -139.599 0.900232
89920000 -3106.86 2.3758 0.437886 0.85 -139.599 0.900232
89930000 -3116.07 2.31926 0.437885 0.85 -139.599 0.900232
89940000 -3122.53 2.18402 0.437884 0.85 -139.599 0.900232
89950000 -3104.99 2.37511 0.437884 0.85 -139.599 0.900232
89960000 -3114.83 2.22346 0.437885 0.85 -139.599 0.900232
89970000 -3128.47 2.12728 0.437885 0.85 -139.599 0.900232
89980000 -3092.63 2.48784 0.437887 0.85 -139.599 0.900232
89990000 -3126.25 2.11781 0.437887 0.85 -139.599 0.900232
90000000 -3120.79 2.2398 0.437887 0.85 -139.599 0.900232
90010000 -3137.24 2.03906 0.437887 0.85 -139.599 0.900232
90020000 -3137.96 2.08289 0.437886 0.85 -139.599 0.900232
90030000 -3112.59 2.33377 0.437887 0.85 -139.599 0.900232
90040000 -3126.81 2.26359 0.437887 0.85 -139.599 0.900232
90050000 -3108.15 2.32925 0.437888 0.85 -139.599 0.900232
90060000 -3125.52 2.15202 0.437888 0.85 -139.599 0.900232
90070000 -3080.28 2.61658 0.437888 0.85 -139.599 0.900232
90080000 -3123.32 2.16521 0.437887 0.85 -139.599 0.900232
90090000 -3121.37 2.20396 0.437888 0.85 -139.599 0.900232
90100000 -3081.72 2.70829 0.437888 0.85 -139.599 0.900232
90110000 -3132.05 2.14266 0.437889 0.85 -139.599 0.900232
90120000 -3098.38 2.48207 0.437889 0.85 -139.599 0.900232
90130000 -3103.43 2.36546 0.437888 0.85 -139.599 0.900232
90140000 -3127.05 2.08324 0.437888 0.85 -139.599 0.900232
90150000 -3093.17 2.46692 0.437887 0.85 -139.599 0.900232
90160000 -3119.96 2.22544 0.437887 0.85 -139.599 0.900232
90170000 -3125.19 2.16834 0.437887 0.85 -139.599 0.900232
90180000 -3113.96 2.32519 0.437888 0.85 -139.599 0.900232
90190000 -3126.42 2.16023 0.437887 0.85 -139.599 0.900232
90200000 -3137.9 2.10196 0.437887 0.85 -139.599 0.900232
90210000 -3118.06 2.28177 0.437887 0.85 -139.599 0.900232
90220000 -3107 2.37924 0.437887 0.85 -139.599 0.900232
90230000 -3124.86 2.1753 0.437888 0.85 -139.599 0.900232
90240000 -3104.22 2.37177 0.437888 0.85 -139.599 0.900232
90250000 -3071.57 2.70701 0.437887 0.85 -139.599 0.900232
90260000 -3073.41 2.71038 0.437887 0.85 -139.599 0.900232
90270000 -3117.06 2.25516 0.437887 0.85 -139.599 0.900232
90280000 -3129.03 2.16329 0.437886 0.85 -139.599 0.900232
90290000 -3123.57 2.23444 0.437886 0.85 -139.599 0.900232
90300000 -3134.12 2.11939 0.437886 0.85 -139.599 0.900232
90310000 -3120.62 2.12443 0.437886 0.85 -139.599 0.900232
90320000 -3121.12 2.18853 0.437887 0.85 -139.599 0.900232
90330000 -3132.8 2.11542 0.437886 0.85 -139.599 0.900232
90340000 -3119.66 2.19031 0.437886 0.85 -139.599 0.900232
90350000 -3102.4 2.40578 0.437886 0.85 -139.599 0.900232
90360000 -3139.93 2.02187 0.437887 0.85 -139.599 0.900232
90370000 -3127.51 2.19331 0.437887 0.85 -139.599 0.900232
90380000 -3141.24 2.0737 0.437887 0.85 -139.599 0.900232
90390000 -3116.28 2.35486 0.437887 0.85 -139.599 0.900232
90400000 -3133.32 2.09455 0.437887 0.85 -139.599 0.900232
90410000 -3161.63 1.80719 0.437888 0.85 -139.599 0.900232
90420000 -3157.62 1.78703 0.437888 0.85 -139.599 0.900232
90430000 -3142.59 1.97712 0.437888 0.85 -139.599 0.900232
90440000 -3132.9 2.06819 0.437888 0.85 -139.599 0.900232
90450000 -3140.81 1.96349 0.437889 0.85 -139.599 0.900232
90460000 -3113.28 2.29906 0.437889 0.85 -139.599 0.900232
90470000 -3124.12 2.21628 0.43789 0.85 -139.599 0.900232
90480000 -3132.26 2.15031 0.43789 0.85 -139.599 0.900232
90490000 -3134.14 2.09687 0.437889 0.85 -139.599 0.900232
90500000 -3140.47 2.06995 0.43789 0.85 -139.599 0.900232
90510000 -3113.69 2.29668 0.437893 0.85 -139.599 0.900232
90520000 -3142.09 2.00459 0.437892 0.85 -139.599 0.900232
90530000 -3151.39 1.92775 0.437894 0.85 -139.599 0.900232
90540000 -3137.36 2.06627 0.437893 0.85 -139.599 0.900232
90550000 -3125.81 2.23107 0.437894 0.85 -139.599 0.900232
90560000 -3104.28 2.3852 0.437893 0.85 -139.599 0.900232
90570000 -3126.33 2.19114 0.437893 0.85 -139.599 0.900232
90580000 -3126.18 2.17125 0.437892 0.85 -139.599 0.900232
90590000 -3095.13 2.47582 0.437893 0.85 -139.599 0.900232
90600000 -3149.57 2.0003 0.437893 0.85 -139.599 0.900232
90610000 -3124.17 2.17065 0.437892 0.85 -139.599 0.900232
90620000 -3132.96 2.11255 0.437892 0.85 -139.599 0.900232
90630000 -3137.09 2.08324 0.437893 0.85 -139.599 0.900232
90640000 -3135.67 2.03101 0.437893 0.85 -139.599 0.900232
90650000 -3122.27 2.18159 0.437894 0.85 -139.599 0.900232
90660000 -3144.9 1.96934 0.437895 0.85 -139.599 0.900232
90670000 -3144 2.01611 0.437896 0.85 -139.599 0.900232
90680000 -3181.11 1.61403 0.437896 0.85 -139.599 0.900232
90690000 -3128.18 2.07892 0.437896 0.85 -139.599 0.900232
90700000 -3107.26 2.32972 0.437896 0.85 -139.599 0.900232
90710000 -3124.92 2.1909 0.437896 0.85 -139.599 0.900232
90720000 -3151.68 1.84458 0.437897 0.85 -139.599 0.900232
90730000 -3161.29 1.81836 0.437898 0.85 -139.599 0.900232
90740000 -3126.35 2.13451 0.437899 0.85 -139.599 0.900232
90750000 -3140.11 2.083 0.437899 0.85 -139.599 0.900232
90760000 -3156.41 1.84641 0.437899 0.85 -139.599 0.900232
90770000 -3127.32 2.13528 0.437899 0.85 -139.599 0.900232
90780000 -3152.84 1.85406 0.437898 0.85 -139.599 0.900232
90790000 -3133.12 2.10171 0.437898 0.85 -139.599 0.900232
90800000 -3125.1 2.17136 0.437899 0.85 -139.599 0.900232
90810000 -3109.82 2.31755 0.437899 0.85 -139.599 0.900232
90820000 -3146.74 1.97611 0.437899 0.85 -139.599 0.900232
90830000 -3136.4 2.0274 0.4379 0.85 -139.599 0.900232
90840000 -3117.24 2.27632 0.4379 0.85 -139.599 0.900232
90850000 -3129.03 2.12456 0.4379 0.85 -139.599 0.900232
90860000 -3132.03 2.07037 0.4379 0.85 -139.599 0.900232
90870000 -3130.15 2.1164 0.437901 0.85 -139.599 0.900232
90880000 -3095.95 2.45404 0.437902 0.85 -139.599 0.900232
90890000 -3129.5 2.21119 0.437901 0.85 -139.599 0.900232
90900000 -3097.47 2.46624 0.4379 0.85 -139.599 0.900232
90910000 -3114.99 2.39709 0.4379 0.85 -139.599 0.900232
90920000 -3151.85 1.99399 0.4379 0.85 -139.599 0.900232
90930000 -3142.86 2.08008 0.437899 0.85 -139.599 0.900232
90940000 -3106.39 2.3655 0.4379 0.85 -139.599 0.900232
90950000 -3102.32 2.38305 0.4379 0.85 -139.599 0.900232
90960000 -3138.63 1.98943 0.437901 0.85 -139.599 0.900232
90970000 -3125.18 2.18469 0.437901 0.85 -139.599 0.900232
90980000 -3133.28 2.17157 0.437901 0.85 -139.599 0.900232
90990000 -3109.01 2.32748 0.437901 0.85 -139.599 0.900232
91000000 -3105.53 2.43643 0.437901 0.85 -139.599 0.900232
91010000 -3105.81 2.39497 0.437901 0.85 -139.599 0.900232
91020000 -3121.56 2.22803 0.4379 0.85 -139.599 0.900232
91030000 -3139.92 2.08766 0.4379 0.85 -139.599 0.900232
91040000 -3120.03 2.22555 0.437899 0.85 -139.599 0.900232
91050000 -3098.63 2.46247 0.437898 0.85 -139.599 0.900232
91060000 -3077.96 2.67648 0.437897 0.85 -139.599 0.900232
91070000 -3094.96 2.5336 0.437897 0.85 -139.599 0.900232
91080000 -3115.36 2.2481 0.437896 0.85 -139.599 0.900232
91090000 -3089.72 2.56645 0.437897 0.85 -139.599 0.900232
91100000 -3126.31 2.18224 0.437896 0.85 -139.599 0.900232
91110000 -3086.69 2.5725 0.437896 0.85 -139.599 0.900232
91120000 -3122.63 2.23614 0.437896 0.85 -139.599 0.900232
91130000 -3092.6 2.51252 0.437897 0.85 -139.599 0.900232
91140000 -3083.85 2.58717 0.437897 0.85 -139.599 0.900232
91150000 -3102.27 2.41729 0.437896 0.85 -139.599 0.900232
91160000 -3083.94 2.63837 0.437896 0.85 -139.599 0.900232
91170000 -3100.14 2.48184 0.437895 0.85 -139.599 0.900232
91180000 -3107.94 2.38999 0.437894 0.85 -139.599 0.900232
91190000 -3150.51 1.9622 0.437895 0.85 -139.599 0.900232
91200000 -3153.16 1.89338 0.437895 0.85 -139.599 0.900232
91210000 -3135.15 2.12146 0.437896 0.85 -139.599 0.900232
91220000 -3138.87 2.01313 0.437897 0.85 -139.599 0.900232
91230000 -3100.2 2.40364 0.437898 0.85 -139.599 0.900232
91240000 -3108.99 2.34279 0.437897 0.85 -139.599 0.900232
91250000 -3108.66 2.2669 0.437897 0.85 -139.599 0.900232
91260000 -3122.84 2.12821 0.437897 0.85 -139.599 0.900232
91270000 -3100 2.46352 0.437896 0.85 -139.599 0.900232
91280000 -3097.73 2.53888 0.437896 0.85 -139.599 0.900232
91290000 -3087.06 2.60251 0.437895 0.85 -139.599 0.900232
91300000 -3084.23 2.5958 0.437895 0.85 -139.599 0.900232
91310000 -3110.09 2.36154 0.437894 0.85 -139.599 0.900232
91320000 -3099.89 2.51481 0.437895 0.85 -139.599 0.900232
91330000 -3114.22 2.38189 0.437893 0.85 -139.599 0.900232
91340000 -3112.13 2.39424 0.437894 0.85 -139.599 0.900232
91350000 -3105.14 2.45794 0.437893 0.85 -139.599 0.900232
91360000 -3089.17 2.591 0.437892 0.85 -139.599 0.900232
91370000 -3095.69 2.51433 0.437892 0.85 -139.599 0.900232
91380000 -3128.75 2.20734 0.437892 0.85 -139.599 0.900232
91390000 -3136.05 2.19744 0.437891 0.85 -139.599 0.900232
91400000 -3115.12 2.30325 0.437891 0.85 -139.599 0.900232
91410000 -3096.12 2.47317 0.437891 0.85 -139.599 0.900232
91420000 -3121.57 2.24168 0.437892 0.85 -139.599 0.900232
91430000 -3100.2 2.51636 0.437891 0.85 -139.599 0.900232
91440000 -3131.98 2.14999 0.43789 0.85 -139.599 0.900232
91450000 -3127.23 2.23753 0.43789 0.85 -139.599 0.900232
91460000 -3121.03 2.23579 0.43789 0.85 -139.599 0.900232
91470000 -3124.07 2.18822 0.437889 0.85 -139.599 0.900232
91480000 -3122.54 2.20081 0.437889 0.85 -139.599 0.900232
91490000 -3135.22 2.03886 0.437888 0.85 -139.599 0.900232
91500000 -3159.84 1.83176 0.437889 0.85 -139.599 0.900232
91510000 -3128.47 2.14991 0.437889 0.85 -139.599 0.900232
91520000 -3124.09 2.19327 0.437888 0.85 -139.599 0.900232
91530000 -3105.81 2.38488 0.437887 0.85 -139.599 0.900232
91540000 -3114.02 2.39813 0.437886 0.85 -139.599 0.900232
91550000 -3083.49 2.68138 0.437886 0.85 -139.599 0.900232
91560000 -3110.96 2.3514 0.437885 0.85 -139.599 0.900232
91570000 -3084.53 2.58621 0.437885 0.85 -139.599 0.900232
91580000 -3121.09 2.22249 0.437885 0.85 -139.599 0.900232
91590000 -3122.34 2.21684 0.437886 0.85 -139.599 0.900232
91600000 -3100.87 2.41938 0.437885 0.85 -139.599 0.900232
91610000 -3101.54 2.40641 0.437885 0.85 -139.599 0.900232
91620000 -3112.81 2.31469 0.437886 0.85 -139.599 0.900232
91630000 -3123.78 2.20944 0.437886 0.85 -139.599 0.900232
91640000 -3125.44 2.18017 0.437886 0.85 -139.599 0.900232
91650000 -3099.09 2.4861 0.437886 0.85 -139.599 0.900232
91660000 -3066.06 2.83824 0.437885 0.85 -139.599 0.900232
91670000 -3124.74 2.25287 0.437885 0.85 -139.599 0.900232
91680000 -3094.18 2.54733 0.437885 0.85 -139.599 0.900232
91690000 -3103.28 2.41185 0.437885 0.85 -139.599 0.900232
91700000 -3129.73 2.08949 0.437885 0.85 -139.599 0.900232
91710000 -3140.69 2.07764 0.437886 0.85 -139.599 0.900232
91720000 -3159.77 1.85555 0.437886 0.85 -139.599 0.900232
91730000 -3152.35 1.96078 0.437886 0.85 -139.599 0.900232
91740000 -3109.88 2.29463 0.437887 0.85 -139.599 0.900232
91750000 -3114.52 2.27685 0.437888 0.85 -139.599 0.900232
91760000 -3110 2.33991 0.437886 0.85 -139.599 0.900232
91770000 -3100.65 2.52186 0.437887 0.85 -139.599 0.900232
91780000 -3104.23 2.4691 0.437887 0.85 -139.599 0.900232
91790000 -3132.6 2.11971 0.437886 0.85 -139.599 0.900232
91800000 -3127.59 2.15826 0.437887 0.85 -139.599 0.900232
91810000 -3084.84 2.58344 0.437887 0.85 -139.599 0.900232
91820000 -3119.73 2.18737 0.437887 0.85 -139.599 0.900232
91830000 -3121.33 2.14874 0.437888 0.85 -139.599 0.900232
91840000 -3121.14 2.23555 0.437888 0.85 -139.599 0.900232
91850000 -3141.81 2.00514 0.437888 0.85 -139.599 0.900232
91860000 -3160.29 1.82865 0.43789 0.85 -139.599 0.900232
91870000 -3115.76 2.25802 0.437891 0.85 -139.599 0.900232
91880000 -3156.58 1.85708 0.437892 0.85 -139.599 0.900232
91890000 -3129.57 2.20379 0.437891 0.85 -139.599 0.900232
91900000 -3128.68 2.17593 0.437891 0.85 -139.599 0.900232
91910000 -3142.49 2.03194 0.437891 0.85 -139.599 0.900232
91920000 -3130.29 2.07863 0.437892 0.85 -139.599 0.900232
91930000 -3094.4 2.44911 0.437892 0.85 -139.599 0.900232
91940000 -3122.54 2.1966 0.437892 0.85 -139.599 0.900232
91950000 -3109.96 2.30814 0.437891 0.85 -139.599 0.900232
91960000 -3140.5 2.02884 0.437891 0.85 -139.599 0.900232
91970000 -3113.46 2.34204 0.437892 0.85 -139.599 0.900232
91980000 -3131.52 2.15964 0.437891 0.85 -139.599 0.900232
91990000 -3163.56 1.77535 0.437891 0.85 -139.599 0.900232
92000000 -3162.6 1.79044 0.437893 0.85 -139.599 0.900232
92010000 -3151.11 1.876 0.437893 0.85 -139.599 0.900232
92020000 -3153.47 1.93058 0.437894 0.85 -139.599 0.900232
92030000 -3154.53 1.87297 0.437894 0.85 -139.599 0.900232
92040000 -3094.07 2.47594 0.437895 0.85 -139.599 0.900232
92050000 -3120.56 2.24433 0.437896 0.85 -139.599 0.900232
92060000 -3113.58 2.19435 0.437896 0.85 -139.599 0.900232
92070000 -3160.2 1.79941 0.437897 0.85 -139.599 0.900232
92080000 -3105.16 2.40034 0.437897 0.85 -139.599 0.900232
92090000 -3122.51 2.23965 0.437898 0.85 -139.599 0.900232
92100000 -3127.19 2.22526 0.437897 0.85 -139.599 0.900232
92110000 -3095.43 2.53878 0.437898 0.85 -139.599 0.900232
92120000 -3154.44 1.90658 0.437897 0.85 -139.599 0.900232
92130000 -3157.41 1.92504 0.437897 0.85 -139.599 0.900232
92140000 -3144.33 2.09199 0.437896 0.85 -139.599 0.900232
92150000 -3078.4 2.68636 0.437896 0.85 -139.599 0.900232
92160000 -3120.53 2.22235 0.437895 0.85 -139.599 0.900232
92170000 -3119.66 2.24675 0.437895 0.85 -139.599 0.900232
92180000 -3063.68 2.74918 0.437895 0.85 -139.599 0.900232
92190000 -3120.06 2.26307 0.437894 0.85 -139.599 0.900232
92200000 -3118.99 2.31807 0.437893 0.85 -139.599 0.900232
92210000 -3163.11 1.80457 0.437894 0.85 -139.599 0.900232
92220000 -3131.07 2.08115 0.437895 0.85 -139.599 0.900232
92230000 -3106.69 2.42901 0.437896 0.85 -139.599 0.900232
92240000 -3107.55 2.39443 0.437895 0.85 -139.599 0.900232
92250000 -3116.49 2.30882 0.437895 0.85 -139.599 0.900232
92260000 -3081.04 2.63262 0.437894 0.85 -139.599 0.900232
92270000 -3099.22 2.46744 0.437894 0.85 -139.599 0.900232
92280000 -3084.46 2.53569 0.437893 0.85 -139.599 0.900232
92290000 -3102.67 2.41767 0.437892 0.85 -139.599 0.900232
92300000 -3119.16 2.2457 0.437892 0.85 -139.599 0.900232
92310000 -3080.04 2.63114 0.437892 0.85 -139.599 0.900232
92320000 -3120.21 2.29673 0.437893 0.85 -139.599 0.900232
92330000 -3091.41 2.47674 0.437892 0.85 -139.599 0.900232
92340000 -3103.12 2.4274 0.437891 0.85 -139.599 0.900232
92350000 -3085.96 2.58521 0.437891 0.85 -139.599 0.900232
92360000 -3104.69 2.4176 0.43789 0.85 -139.599 0.900232
92370000 -3076.42 2.70171 0.437889 0.85 -139.599 0.900232
92380000 -3102.28 2.44552 0.437888 0.85 -139.599 0.900232
92390000 -3110.41 2.36518 0.437889 0.85 -139.599 0.900232
92400000 -3104.49 2.481 0.437888 0.85 -139.599 0.900232
92410000 -3129.08 2.08669 0.437887 0.85 -139.599 0.900232
92420000 -3078.16 2.68958 0.437887 0.85 -139.599 0.900232
92430000 -3061.88 2.91956 0.437886 0.85 -139.599 0.900232
92440000 -3080.64 2.68936 0.437884 0.85 -139.599 0.900232
92450000 -3082.5 2.67502 0.437884 0.85 -139.599 0.900232
92460000 -3104.26 2.39782 0.437884 0.85 -139.599 0.900232
92470000 -3062.31 2.79581 0.437883 0.85 -139.599 0.900232
92480000 -3101.19 2.41679 0.437883 0.85 -139.599 0.900232
92490000 -3110.71 2.29725 0.437882 0.85 -139.599 0.900232
92500000 -3126.42 2.16068 0.437882 0.85 -139.599 0.900232
92510000 -3082.05 2.72033 0.437881 0.85 -139.599 0.900232
92520000 -3109.25 2.35318 0.437881 0.85 -139.599 0.900232
92530000 -3093.18 2.56422 0.437882 0.85 -139.599 0.900232
92540000 -3120.27 2.17044 0.437882 0.85 -139.599 0.900232
92550000 -3102.88 2.43394 0.437881 0.85 -139.599 0.900232
92560000 -3133.93 2.09997 0.437882 0.85 -139.599 0.900232
92570000 -3100.14 2.41809 0.437881 0.85 -139.599 0.900232
92580000 -3118.2 2.34562 0.437881 0.85 -139.599 0.900232
92590000 -3107.13 2.37418 0.43788 0.85 -139.599 0.900232
92600000 -3122.06 2.21214 0.43788 0.85 -139.599 0.900232
92610000 -3129.8 2.16198 0.43788 0.85 -139.599 0.900232
92620000 -3168.53 1.77183 0.437881 0.85 -139.599 0.900232
92630000 -3128.09 2.11939 0.437881 0.85 -139.599 0.900232
92640000 -3116.96 2.25552 0.437881 0.85 -139.599 0.900232
