Initialized 500 particles randomly without overlaps.
Particle Positions:
Step 11620000 - Total Energy: -3109.48, Acceptance Ratio = 0.43733, Pressure = 2.34405
Step 11630000 - Total Energy: -3123.07, Acceptance Ratio = 0.437337, Pressure = 2.21854
Step 11640000 - Total Energy: -3102.31, Acceptance Ratio = 0.437339, Pressure = 2.41404
Step 11650000 - Total Energy: -3093.36, Acceptance Ratio = 0.437341, Pressure = 2.53435
Step 11660000 - Total Energy: -3130.49, Acceptance Ratio = 0.43734, Pressure = 2.19272
Step 11670000 - Total Energy: -3101.08, Acceptance Ratio = 0.437341, Pressure = 2.45726
Step 11680000 - Total Energy: -3108.16, Acceptance Ratio = 0.437358, Pressure = 2.35298
Step 11690000 - Total Energy: -3102.33, Acceptance Ratio = 0.437348, Pressure = 2.46129
Step 11700000 - Total Energy: -3125.15, Acceptance Ratio = 0.43735, Pressure = 2.31016
Step 11710000 - Total Energy: -3178.45, Acceptance Ratio = 0.437355, Pressure = 1.68113
Step 11720000 - Total Energy: -3115.06, Acceptance Ratio = 0.437355, Pressure = 2.31479
Step 11730000 - Total Energy: -3141.15, Acceptance Ratio = 0.437366, Pressure = 1.998
Step 11740000 - Total Energy: -3130.1, Acceptance Ratio = 0.43737, Pressure = 2.15136
Step 11750000 - Total Energy: -3151.99, Acceptance Ratio = 0.437371, Pressure = 1.92266
Step 11760000 - Total Energy: -3144.51, Acceptance Ratio = 0.437371, Pressure = 2.04839
Step 11770000 - Total Energy: -3139.68, Acceptance Ratio = 0.437381, Pressure = 2.07571
Step 11780000 - Total Energy: -3139.26, Acceptance Ratio = 0.437382, Pressure = 2.09194
Step 11790000 - Total Energy: -3097.87, Acceptance Ratio = 0.437394, Pressure = 2.43012
Step 11800000 - Total Energy: -3118.13, Acceptance Ratio = 0.437395, Pressure = 2.26174
Step 11810000 - Total Energy: -3147.02, Acceptance Ratio = 0.437392, Pressure = 1.8745
Step 11820000 - Total Energy: -3124.95, Acceptance Ratio = 0.437389, Pressure = 2.18491
Step 11830000 - Total Energy: -3103.28, Acceptance Ratio = 0.437396, Pressure = 2.43592
Step 11840000 - Total Energy: -3099.24, Acceptance Ratio = 0.437397, Pressure = 2.41082
Step 11850000 - Total Energy: -3122.39, Acceptance Ratio = 0.437395, Pressure = 2.13779
Step 11860000 - Total Energy: -3124.16, Acceptance Ratio = 0.437393, Pressure = 2.19985
Step 11870000 - Total Energy: -3137.61, Acceptance Ratio = 0.437405, Pressure = 2.03825
Step 11880000 - Total Energy: -3129.22, Acceptance Ratio = 0.437406, Pressure = 2.14337
Step 11890000 - Total Energy: -3115.45, Acceptance Ratio = 0.437413, Pressure = 2.26693
Step 11900000 - Total Energy: -3120.25, Acceptance Ratio = 0.437415, Pressure = 2.2824
Step 11910000 - Total Energy: -3102.75, Acceptance Ratio = 0.437417, Pressure = 2.41104
Step 11920000 - Total Energy: -3114.99, Acceptance Ratio = 0.437417, Pressure = 2.26132
Step 11930000 - Total Energy: -3127.98, Acceptance Ratio = 0.43742, Pressure = 2.15744
Step 11940000 - Total Energy: -3116.05, Acceptance Ratio = 0.437423, Pressure = 2.2721
Step 11950000 - Total Energy: -3128, Acceptance Ratio = 0.437428, Pressure = 2.10284
Step 11960000 - Total Energy: -3105.19, Acceptance Ratio = 0.437432, Pressure = 2.33889
Step 11970000 - Total Energy: -3104.26, Acceptance Ratio = 0.437433, Pressure = 2.379
Step 11980000 - Total Energy: -3069.31, Acceptance Ratio = 0.437432, Pressure = 2.69176
Step 11990000 - Total Energy: -3106.94, Acceptance Ratio = 0.437427, Pressure = 2.29443
Step 12000000 - Total Energy: -3127.09, Acceptance Ratio = 0.437421, Pressure = 2.09149
Step 12010000 - Total Energy: -3102.91, Acceptance Ratio = 0.437422, Pressure = 2.39935
Step 12020000 - Total Energy: -3130.49, Acceptance Ratio = 0.437419, Pressure = 2.12088
Step 12030000 - Total Energy: -3115.69, Acceptance Ratio = 0.437421, Pressure = 2.2675
Step 12040000 - Total Energy: -3110.52, Acceptance Ratio = 0.437415, Pressure = 2.30899
Step 12050000 - Total Energy: -3118.21, Acceptance Ratio = 0.437414, Pressure = 2.19577
Step 12060000 - Total Energy: -3111.54, Acceptance Ratio = 0.437418, Pressure = 2.26491
Step 12070000 - Total Energy: -3135.86, Acceptance Ratio = 0.43742, Pressure = 2.02357
Step 12080000 - Total Energy: -3113.36, Acceptance Ratio = 0.437426, Pressure = 2.31409
Step 12090000 - Total Energy: -3132.77, Acceptance Ratio = 0.437429, Pressure = 2.07851
Step 12100000 - Total Energy: -3114.32, Acceptance Ratio = 0.437428, Pressure = 2.3435
Step 12110000 - Total Energy: -3124.11, Acceptance Ratio = 0.437433, Pressure = 2.20462
Step 12120000 - Total Energy: -3117.93, Acceptance Ratio = 0.437432, Pressure = 2.3515
Step 12130000 - Total Energy: -3113.12, Acceptance Ratio = 0.437426, Pressure = 2.39237
Step 12140000 - Total Energy: -3131.88, Acceptance Ratio = 0.437425, Pressure = 2.20644
Step 12150000 - Total Energy: -3144.03, Acceptance Ratio = 0.437425, Pressure = 2.03126
Step 12160000 - Total Energy: -3119.08, Acceptance Ratio = 0.437428, Pressure = 2.21992
Step 12170000 - Total Energy: -3144.76, Acceptance Ratio = 0.437433, Pressure = 1.98692
Step 12180000 - Total Energy: -3109.73, Acceptance Ratio = 0.437424, Pressure = 2.36088
Step 12190000 - Total Energy: -3150.54, Acceptance Ratio = 0.43743, Pressure = 1.89222
Step 12200000 - Total Energy: -3094.86, Acceptance Ratio = 0.437423, Pressure = 2.38545
Step 12210000 - Total Energy: -3113.24, Acceptance Ratio = 0.437423, Pressure = 2.2368
Step 12220000 - Total Energy: -3118.44, Acceptance Ratio = 0.437421, Pressure = 2.24883
Step 12230000 - Total Energy: -3121.86, Acceptance Ratio = 0.437419, Pressure = 2.17691
Step 12240000 - Total Energy: -3096.4, Acceptance Ratio = 0.437414, Pressure = 2.45298
Step 12250000 - Total Energy: -3102.88, Acceptance Ratio = 0.437406, Pressure = 2.33931
Step 12260000 - Total Energy: -3132.74, Acceptance Ratio = 0.437396, Pressure = 2.07271
Step 12270000 - Total Energy: -3159.54, Acceptance Ratio = 0.437392, Pressure = 1.82027
Step 12280000 - Total Energy: -3100.33, Acceptance Ratio = 0.43739, Pressure = 2.43647
Step 12290000 - Total Energy: -3101.73, Acceptance Ratio = 0.437387, Pressure = 2.38846
Step 12300000 - Total Energy: -3124.86, Acceptance Ratio = 0.43739, Pressure = 2.15176
Step 12310000 - Total Energy: -3102.99, Acceptance Ratio = 0.437391, Pressure = 2.46389
Step 12320000 - Total Energy: -3100.78, Acceptance Ratio = 0.437382, Pressure = 2.34064
Step 12330000 - Total Energy: -3146.3, Acceptance Ratio = 0.437383, Pressure = 1.94903
Step 12340000 - Total Energy: -3136.71, Acceptance Ratio = 0.437391, Pressure = 2.04661
Step 12350000 - Total Energy: -3128.32, Acceptance Ratio = 0.437392, Pressure = 2.14574
Step 12360000 - Total Energy: -3128.3, Acceptance Ratio = 0.437394, Pressure = 2.15107
Step 12370000 - Total Energy: -3148.59, Acceptance Ratio = 0.437395, Pressure = 1.93687
Step 12380000 - Total Energy: -3110.44, Acceptance Ratio = 0.4374, Pressure = 2.26201
Step 12390000 - Total Energy: -3105.78, Acceptance Ratio = 0.437392, Pressure = 2.37638
Step 12400000 - Total Energy: -3105.5, Acceptance Ratio = 0.437391, Pressure = 2.40823
Step 12410000 - Total Energy: -3067.89, Acceptance Ratio = 0.437386, Pressure = 2.75102
Step 12420000 - Total Energy: -3107.64, Acceptance Ratio = 0.437387, Pressure = 2.31479
Step 12430000 - Total Energy: -3100.7, Acceptance Ratio = 0.437386, Pressure = 2.42173
Step 12440000 - Total Energy: -3092.33, Acceptance Ratio = 0.437394, Pressure = 2.45895
Step 12450000 - Total Energy: -3146.14, Acceptance Ratio = 0.437398, Pressure = 1.95718
Step 12460000 - Total Energy: -3056.66, Acceptance Ratio = 0.437394, Pressure = 2.83704
Step 12470000 - Total Energy: -3094.03, Acceptance Ratio = 0.437388, Pressure = 2.4794
Step 12480000 - Total Energy: -3097.29, Acceptance Ratio = 0.437387, Pressure = 2.47612
Step 12490000 - Total Energy: -3115.29, Acceptance Ratio = 0.437386, Pressure = 2.33754
Step 12500000 - Total Energy: -3122.95, Acceptance Ratio = 0.43738, Pressure = 2.23806
Step 12510000 - Total Energy: -3085.71, Acceptance Ratio = 0.437374, Pressure = 2.51191
Step 12520000 - Total Energy: -3100.74, Acceptance Ratio = 0.437372, Pressure = 2.41915
Step 12530000 - Total Energy: -3069.83, Acceptance Ratio = 0.437374, Pressure = 2.68
Step 12540000 - Total Energy: -3098.75, Acceptance Ratio = 0.437367, Pressure = 2.48984
Step 12550000 - Total Energy: -3100.81, Acceptance Ratio = 0.437355, Pressure = 2.44994
Step 12560000 - Total Energy: -3083.1, Acceptance Ratio = 0.437357, Pressure = 2.62147
Step 12570000 - Total Energy: -3123.4, Acceptance Ratio = 0.437358, Pressure = 2.16117
Step 12580000 - Total Energy: -3095.34, Acceptance Ratio = 0.437354, Pressure = 2.43532
Step 12590000 - Total Energy: -3122.22, Acceptance Ratio = 0.437351, Pressure = 2.15458
Step 12600000 - Total Energy: -3106.3, Acceptance Ratio = 0.437355, Pressure = 2.38582
Step 12610000 - Total Energy: -3142.38, Acceptance Ratio = 0.437347, Pressure = 2.12915
Step 12620000 - Total Energy: -3101.95, Acceptance Ratio = 0.437338, Pressure = 2.43884
Step 12630000 - Total Energy: -3124.09, Acceptance Ratio = 0.437336, Pressure = 2.23588
Step 12640000 - Total Energy: -3093.06, Acceptance Ratio = 0.43734, Pressure = 2.60655
Step 12650000 - Total Energy: -3139.32, Acceptance Ratio = 0.437339, Pressure = 2.09658
Step 12660000 - Total Energy: -3141.27, Acceptance Ratio = 0.437338, Pressure = 2.02917
Step 12670000 - Total Energy: -3136.62, Acceptance Ratio = 0.437339, Pressure = 1.99218
Step 12680000 - Total Energy: -3119.93, Acceptance Ratio = 0.437347, Pressure = 2.20407
Step 12690000 - Total Energy: -3128.4, Acceptance Ratio = 0.437346, Pressure = 2.18382
Step 12700000 - Total Energy: -3068.61, Acceptance Ratio = 0.437345, Pressure = 2.77864
Step 12710000 - Total Energy: -3134.6, Acceptance Ratio = 0.43734, Pressure = 2.07323
Step 12720000 - Total Energy: -3085.2, Acceptance Ratio = 0.437345, Pressure = 2.57088
Step 12730000 - Total Energy: -3123.64, Acceptance Ratio = 0.437344, Pressure = 2.20158
Step 12740000 - Total Energy: -3119.41, Acceptance Ratio = 0.437341, Pressure = 2.23916
Step 12750000 - Total Energy: -3084.4, Acceptance Ratio = 0.437345, Pressure = 2.50006
Step 12760000 - Total Energy: -3104.2, Acceptance Ratio = 0.437342, Pressure = 2.41125
Step 12770000 - Total Energy: -3116.09, Acceptance Ratio = 0.437338, Pressure = 2.22056
Step 12780000 - Total Energy: -3130.93, Acceptance Ratio = 0.43734, Pressure = 2.09836
Step 12790000 - Total Energy: -3113.27, Acceptance Ratio = 0.437342, Pressure = 2.29804
Step 12800000 - Total Energy: -3104.36, Acceptance Ratio = 0.437339, Pressure = 2.44535
Step 12810000 - Total Energy: -3083.4, Acceptance Ratio = 0.437336, Pressure = 2.52023
Step 12820000 - Total Energy: -3119.06, Acceptance Ratio = 0.437331, Pressure = 2.2033
Step 12830000 - Total Energy: -3145.74, Acceptance Ratio = 0.437324, Pressure = 1.95725
Step 12840000 - Total Energy: -3135.14, Acceptance Ratio = 0.437325, Pressure = 2.05582
Step 12850000 - Total Energy: -3131.54, Acceptance Ratio = 0.437329, Pressure = 2.09292
Step 12860000 - Total Energy: -3127.61, Acceptance Ratio = 0.437325, Pressure = 2.19946
Step 12870000 - Total Energy: -3094.36, Acceptance Ratio = 0.437325, Pressure = 2.47068
Step 12880000 - Total Energy: -3126.15, Acceptance Ratio = 0.437318, Pressure = 2.20505
Step 12890000 - Total Energy: -3129.41, Acceptance Ratio = 0.437322, Pressure = 2.09651
Step 12900000 - Total Energy: -3123.67, Acceptance Ratio = 0.43732, Pressure = 2.19116
Step 12910000 - Total Energy: -3140.74, Acceptance Ratio = 0.437323, Pressure = 2.01959
Step 12920000 - Total Energy: -3129.29, Acceptance Ratio = 0.437321, Pressure = 2.15431
Step 12930000 - Total Energy: -3101.6, Acceptance Ratio = 0.437317, Pressure = 2.42694
Step 12940000 - Total Energy: -3096.27, Acceptance Ratio = 0.437313, Pressure = 2.47442
Step 12950000 - Total Energy: -3115.76, Acceptance Ratio = 0.437305, Pressure = 2.27819
Step 12960000 - Total Energy: -3125.46, Acceptance Ratio = 0.437304, Pressure = 2.1168
Step 12970000 - Total Energy: -3100.96, Acceptance Ratio = 0.437297, Pressure = 2.44455
Step 12980000 - Total Energy: -3138.81, Acceptance Ratio = 0.437295, Pressure = 2.10697
Step 12990000 - Total Energy: -3123.49, Acceptance Ratio = 0.437297, Pressure = 2.21338
Step 13000000 - Total Energy: -3082.83, Acceptance Ratio = 0.437299, Pressure = 2.51543
Step 13010000 - Total Energy: -3095.53, Acceptance Ratio = 0.437296, Pressure = 2.48869
Step 13020000 - Total Energy: -3130.51, Acceptance Ratio = 0.437296, Pressure = 2.08702
Step 13030000 - Total Energy: -3112.03, Acceptance Ratio = 0.437299, Pressure = 2.34817
Step 13040000 - Total Energy: -3114.18, Acceptance Ratio = 0.437299, Pressure = 2.2578
Step 13050000 - Total Energy: -3140.71, Acceptance Ratio = 0.437287, Pressure = 2.04005
Step 13060000 - Total Energy: -3137.91, Acceptance Ratio = 0.437291, Pressure = 2.02553
Step 13070000 - Total Energy: -3155.99, Acceptance Ratio = 0.437294, Pressure = 1.87792
Step 13080000 - Total Energy: -3125.27, Acceptance Ratio = 0.437294, Pressure = 2.1659
Step 13090000 - Total Energy: -3133.31, Acceptance Ratio = 0.437292, Pressure = 2.11191
Step 13100000 - Total Energy: -3088.2, Acceptance Ratio = 0.437292, Pressure = 2.49823
Step 13110000 - Total Energy: -3112.89, Acceptance Ratio = 0.437293, Pressure = 2.25505
Step 13120000 - Total Energy: -3149.83, Acceptance Ratio = 0.437295, Pressure = 1.90483
Step 13130000 - Total Energy: -3143.42, Acceptance Ratio = 0.437291, Pressure = 2.0408
Step 13140000 - Total Energy: -3105.04, Acceptance Ratio = 0.43729, Pressure = 2.42466
Step 13150000 - Total Energy: -3105.6, Acceptance Ratio = 0.437289, Pressure = 2.39703
Step 13160000 - Total Energy: -3153.44, Acceptance Ratio = 0.437292, Pressure = 1.93839
Step 13170000 - Total Energy: -3156.92, Acceptance Ratio = 0.437294, Pressure = 1.89139
Step 13180000 - Total Energy: -3133.63, Acceptance Ratio = 0.437291, Pressure = 2.1165
Step 13190000 - Total Energy: -3129.68, Acceptance Ratio = 0.43729, Pressure = 2.08657
Step 13200000 - Total Energy: -3108.38, Acceptance Ratio = 0.437285, Pressure = 2.29926
Step 13210000 - Total Energy: -3106.12, Acceptance Ratio = 0.437286, Pressure = 2.39548
Step 13220000 - Total Energy: -3124.89, Acceptance Ratio = 0.437288, Pressure = 2.20419
Step 13230000 - Total Energy: -3126.33, Acceptance Ratio = 0.437285, Pressure = 2.14599
Step 13240000 - Total Energy: -3139.38, Acceptance Ratio = 0.437283, Pressure = 2.08255
Step 13250000 - Total Energy: -3092.49, Acceptance Ratio = 0.437289, Pressure = 2.58468
Step 13260000 - Total Energy: -3102.54, Acceptance Ratio = 0.437288, Pressure = 2.3559
Step 13270000 - Total Energy: -3127.83, Acceptance Ratio = 0.437293, Pressure = 2.13662
Step 13280000 - Total Energy: -3124.86, Acceptance Ratio = 0.437295, Pressure = 2.30018
Step 13290000 - Total Energy: -3129.48, Acceptance Ratio = 0.437286, Pressure = 2.17892
Step 13300000 - Total Energy: -3096.72, Acceptance Ratio = 0.437284, Pressure = 2.51792
Step 13310000 - Total Energy: -3103.25, Acceptance Ratio = 0.437287, Pressure = 2.44079
Step 13320000 - Total Energy: -3131.63, Acceptance Ratio = 0.437288, Pressure = 2.02907
Step 13330000 - Total Energy: -3076.26, Acceptance Ratio = 0.43729, Pressure = 2.58905
Step 13340000 - Total Energy: -3105.08, Acceptance Ratio = 0.437295, Pressure = 2.43736
Step 13350000 - Total Energy: -3096.98, Acceptance Ratio = 0.437291, Pressure = 2.4367
Step 13360000 - Total Energy: -3078.42, Acceptance Ratio = 0.437295, Pressure = 2.54099
Step 13370000 - Total Energy: -3081.42, Acceptance Ratio = 0.437293, Pressure = 2.61091
Step 13380000 - Total Energy: -3127.19, Acceptance Ratio = 0.437298, Pressure = 2.10503
Step 13390000 - Total Energy: -3117.28, Acceptance Ratio = 0.4373, Pressure = 2.30589
Step 13400000 - Total Energy: -3153.63, Acceptance Ratio = 0.437301, Pressure = 1.86984
Step 13410000 - Total Energy: -3111.47, Acceptance Ratio = 0.4373, Pressure = 2.25389
Step 13420000 - Total Energy: -3117.57, Acceptance Ratio = 0.437305, Pressure = 2.25412
Step 13430000 - Total Energy: -3127.01, Acceptance Ratio = 0.43731, Pressure = 2.16193
Step 13440000 - Total Energy: -3110.16, Acceptance Ratio = 0.437306, Pressure = 2.29767
Step 13450000 - Total Energy: -3112.37, Acceptance Ratio = 0.437306, Pressure = 2.24351
Step 13460000 - Total Energy: -3122.66, Acceptance Ratio = 0.437303, Pressure = 2.14092
Step 13470000 - Total Energy: -3126.5, Acceptance Ratio = 0.437307, Pressure = 2.16647
Step 13480000 - Total Energy: -3114.67, Acceptance Ratio = 0.437305, Pressure = 2.26701
Step 13490000 - Total Energy: -3121.36, Acceptance Ratio = 0.437305, Pressure = 2.22558
Step 13500000 - Total Energy: -3138.18, Acceptance Ratio = 0.437306, Pressure = 2.11083
Step 13510000 - Total Energy: -3145.95, Acceptance Ratio = 0.437311, Pressure = 1.90924
Step 13520000 - Total Energy: -3108.69, Acceptance Ratio = 0.437312, Pressure = 2.35868
Step 13530000 - Total Energy: -3128.4, Acceptance Ratio = 0.437314, Pressure = 2.13751
Step 13540000 - Total Energy: -3134.59, Acceptance Ratio = 0.437317, Pressure = 2.0945
Step 13550000 - Total Energy: -3132.78, Acceptance Ratio = 0.43732, Pressure = 2.14607
Step 13560000 - Total Energy: -3104.65, Acceptance Ratio = 0.437324, Pressure = 2.36447
Step 13570000 - Total Energy: -3076.35, Acceptance Ratio = 0.437326, Pressure = 2.61719
Step 13580000 - Total Energy: -3096.1, Acceptance Ratio = 0.437325, Pressure = 2.39894
Step 13590000 - Total Energy: -3119.88, Acceptance Ratio = 0.437322, Pressure = 2.20927
Step 13600000 - Total Energy: -3111.57, Acceptance Ratio = 0.437324, Pressure = 2.25672
Step 13610000 - Total Energy: -3117.3, Acceptance Ratio = 0.437325, Pressure = 2.22545
Step 13620000 - Total Energy: -3094.69, Acceptance Ratio = 0.437331, Pressure = 2.4538
Step 13630000 - Total Energy: -3091.03, Acceptance Ratio = 0.437332, Pressure = 2.47627
Step 13640000 - Total Energy: -3103.87, Acceptance Ratio = 0.437334, Pressure = 2.37493
Step 13650000 - Total Energy: -3139.53, Acceptance Ratio = 0.43733, Pressure = 2.04246
Step 13660000 - Total Energy: -3125.36, Acceptance Ratio = 0.437332, Pressure = 2.25874
Step 13670000 - Total Energy: -3122.59, Acceptance Ratio = 0.437332, Pressure = 2.2256
Step 13680000 - Total Energy: -3170.73, Acceptance Ratio = 0.437336, Pressure = 1.70059
Step 13690000 - Total Energy: -3096.44, Acceptance Ratio = 0.437337, Pressure = 2.40702
Step 13700000 - Total Energy: -3119.71, Acceptance Ratio = 0.437333, Pressure = 2.20037
Step 13710000 - Total Energy: -3144.24, Acceptance Ratio = 0.437334, Pressure = 2.07731
Step 13720000 - Total Energy: -3142.26, Acceptance Ratio = 0.437336, Pressure = 2.03584
Step 13730000 - Total Energy: -3111.39, Acceptance Ratio = 0.437334, Pressure = 2.29488
Step 13740000 - Total Energy: -3111.16, Acceptance Ratio = 0.437337, Pressure = 2.37869
Step 13750000 - Total Energy: -3147.04, Acceptance Ratio = 0.437339, Pressure = 1.99417
Step 13760000 - Total Energy: -3097.65, Acceptance Ratio = 0.437336, Pressure = 2.45617
Step 13770000 - Total Energy: -3137.9, Acceptance Ratio = 0.437332, Pressure = 1.98414
Step 13780000 - Total Energy: -3136.38, Acceptance Ratio = 0.437339, Pressure = 2.15658
Step 13790000 - Total Energy: -3128.06, Acceptance Ratio = 0.43733, Pressure = 2.22208
Step 13800000 - Total Energy: -3134.8, Acceptance Ratio = 0.43733, Pressure = 2.053
Step 13810000 - Total Energy: -3117.63, Acceptance Ratio = 0.437331, Pressure = 2.23559
Step 13820000 - Total Energy: -3125.49, Acceptance Ratio = 0.437333, Pressure = 2.18009
Step 13830000 - Total Energy: -3104.69, Acceptance Ratio = 0.437335, Pressure = 2.3862
Step 13840000 - Total Energy: -3112.31, Acceptance Ratio = 0.437334, Pressure = 2.28319
Step 13850000 - Total Energy: -3122.52, Acceptance Ratio = 0.437334, Pressure = 2.20496
Step 13860000 - Total Energy: -3106.63, Acceptance Ratio = 0.437339, Pressure = 2.47422
Step 13870000 - Total Energy: -3114.05, Acceptance Ratio = 0.437336, Pressure = 2.37495
Step 13880000 - Total Energy: -3109.29, Acceptance Ratio = 0.437339, Pressure = 2.38475
Step 13890000 - Total Energy: -3123.09, Acceptance Ratio = 0.437338, Pressure = 2.28649
Step 13900000 - Total Energy: -3116.66, Acceptance Ratio = 0.437332, Pressure = 2.24736
Step 13910000 - Total Energy: -3112.4, Acceptance Ratio = 0.437326, Pressure = 2.35936
Step 13920000 - Total Energy: -3083.86, Acceptance Ratio = 0.437322, Pressure = 2.63193
Step 13930000 - Total Energy: -3118.11, Acceptance Ratio = 0.437326, Pressure = 2.28586
Step 13940000 - Total Energy: -3095.22, Acceptance Ratio = 0.437318, Pressure = 2.41687
Step 13950000 - Total Energy: -3103.2, Acceptance Ratio = 0.437317, Pressure = 2.42564
Step 13960000 - Total Energy: -3089.44, Acceptance Ratio = 0.437317, Pressure = 2.56626
Step 13970000 - Total Energy: -3092.14, Acceptance Ratio = 0.437312, Pressure = 2.58088
Step 13980000 - Total Energy: -3088.07, Acceptance Ratio = 0.437313, Pressure = 2.62638
Step 13990000 - Total Energy: -3083.18, Acceptance Ratio = 0.437311, Pressure = 2.6129
Step 14000000 - Total Energy: -3132.33, Acceptance Ratio = 0.437306, Pressure = 2.185
Step 14010000 - Total Energy: -3096.53, Acceptance Ratio = 0.437308, Pressure = 2.48948
Step 14020000 - Total Energy: -3045.6, Acceptance Ratio = 0.437305, Pressure = 2.94766
Step 14030000 - Total Energy: -3067.63, Acceptance Ratio = 0.437303, Pressure = 2.8004
Step 14040000 - Total Energy: -3099.95, Acceptance Ratio = 0.437304, Pressure = 2.41722
Step 14050000 - Total Energy: -3112.15, Acceptance Ratio = 0.437299, Pressure = 2.38068
Step 14060000 - Total Energy: -3128.45, Acceptance Ratio = 0.437295, Pressure = 2.18456
Step 14070000 - Total Energy: -3095.21, Acceptance Ratio = 0.437293, Pressure = 2.53539
Step 14080000 - Total Energy: -3114.68, Acceptance Ratio = 0.43729, Pressure = 2.33931
Step 14090000 - Total Energy: -3080.55, Acceptance Ratio = 0.437285, Pressure = 2.67022
Step 14100000 - Total Energy: -3116.56, Acceptance Ratio = 0.437279, Pressure = 2.3497
Step 14110000 - Total Energy: -3148.12, Acceptance Ratio = 0.437276, Pressure = 1.99212
Step 14120000 - Total Energy: -3108.23, Acceptance Ratio = 0.437272, Pressure = 2.33708
Step 14130000 - Total Energy: -3071.93, Acceptance Ratio = 0.437268, Pressure = 2.74877
Step 14140000 - Total Energy: -3122.32, Acceptance Ratio = 0.437269, Pressure = 2.22773
Step 14150000 - Total Energy: -3106.68, Acceptance Ratio = 0.437265, Pressure = 2.30027
Step 14160000 - Total Energy: -3128.41, Acceptance Ratio = 0.43727, Pressure = 2.06492
Step 14170000 - Total Energy: -3111.35, Acceptance Ratio = 0.437268, Pressure = 2.35137
Step 14180000 - Total Energy: -3126.28, Acceptance Ratio = 0.437267, Pressure = 2.17627
Step 14190000 - Total Energy: -3120.6, Acceptance Ratio = 0.437269, Pressure = 2.22495
Step 14200000 - Total Energy: -3103.37, Acceptance Ratio = 0.437272, Pressure = 2.34507
Step 14210000 - Total Energy: -3159.4, Acceptance Ratio = 0.437279, Pressure = 1.77715
Step 14220000 - Total Energy: -3127.43, Acceptance Ratio = 0.437283, Pressure = 2.11225
Step 14230000 - Total Energy: -3121.87, Acceptance Ratio = 0.437286, Pressure = 2.26535
Step 14240000 - Total Energy: -3111.93, Acceptance Ratio = 0.437284, Pressure = 2.33433
Step 14250000 - Total Energy: -3111, Acceptance Ratio = 0.437287, Pressure = 2.34987
Step 14260000 - Total Energy: -3153.3, Acceptance Ratio = 0.437286, Pressure = 1.88487
Step 14270000 - Total Energy: -3119.87, Acceptance Ratio = 0.437286, Pressure = 2.2819
Step 14280000 - Total Energy: -3122.99, Acceptance Ratio = 0.437292, Pressure = 2.20636
Step 14290000 - Total Energy: -3143.69, Acceptance Ratio = 0.437295, Pressure = 2.00842
Step 14300000 - Total Energy: -3109.12, Acceptance Ratio = 0.437299, Pressure = 2.35421
Step 14310000 - Total Energy: -3115.63, Acceptance Ratio = 0.437297, Pressure = 2.30325
Step 14320000 - Total Energy: -3142.36, Acceptance Ratio = 0.437294, Pressure = 2.04176
Step 14330000 - Total Energy: -3142.61, Acceptance Ratio = 0.437294, Pressure = 2.01864
Step 14340000 - Total Energy: -3082.23, Acceptance Ratio = 0.437295, Pressure = 2.54118
Step 14350000 - Total Energy: -3114.85, Acceptance Ratio = 0.437295, Pressure = 2.2852
Step 14360000 - Total Energy: -3084.11, Acceptance Ratio = 0.437298, Pressure = 2.53872
Step 14370000 - Total Energy: -3128.55, Acceptance Ratio = 0.437301, Pressure = 2.17645
Step 14380000 - Total Energy: -3114.7, Acceptance Ratio = 0.437297, Pressure = 2.35513
Step 14390000 - Total Energy: -3087.81, Acceptance Ratio = 0.437285, Pressure = 2.65445
Step 14400000 - Total Energy: -3079.56, Acceptance Ratio = 0.437279, Pressure = 2.70923
Step 14410000 - Total Energy: -3095.79, Acceptance Ratio = 0.437281, Pressure = 2.55447
Step 14420000 - Total Energy: -3146.03, Acceptance Ratio = 0.437274, Pressure = 2.02689
Step 14430000 - Total Energy: -3151.76, Acceptance Ratio = 0.437275, Pressure = 1.99203
Step 14440000 - Total Energy: -3123.34, Acceptance Ratio = 0.437274, Pressure = 2.27655
Step 14450000 - Total Energy: -3106.23, Acceptance Ratio = 0.43728, Pressure = 2.42155
Step 14460000 - Total Energy: -3136.85, Acceptance Ratio = 0.43728, Pressure = 2.06948
Step 14470000 - Total Energy: -3138.54, Acceptance Ratio = 0.437287, Pressure = 2.06063
Step 14480000 - Total Energy: -3105.68, Acceptance Ratio = 0.437287, Pressure = 2.41572
Step 14490000 - Total Energy: -3124.44, Acceptance Ratio = 0.437291, Pressure = 2.20874
Step 14500000 - Total Energy: -3126.13, Acceptance Ratio = 0.437293, Pressure = 2.22363
Step 14510000 - Total Energy: -3119.77, Acceptance Ratio = 0.437289, Pressure = 2.22499
Step 14520000 - Total Energy: -3101.32, Acceptance Ratio = 0.43729, Pressure = 2.40542
Step 14530000 - Total Energy: -3134.22, Acceptance Ratio = 0.437295, Pressure = 2.10516
Step 14540000 - Total Energy: -3102.64, Acceptance Ratio = 0.437293, Pressure = 2.44085
Step 14550000 - Total Energy: -3129.97, Acceptance Ratio = 0.437294, Pressure = 2.14746
Step 14560000 - Total Energy: -3131.83, Acceptance Ratio = 0.437287, Pressure = 2.0432
Step 14570000 - Total Energy: -3133.75, Acceptance Ratio = 0.437285, Pressure = 2.0828
Step 14580000 - Total Energy: -3144.53, Acceptance Ratio = 0.437287, Pressure = 2.0022
